"DataId","Indicator","SurveyId","IsPreferred","Value","SDRID","Precision","RegionId","SurveyYearLabel","SurveyType","SurveyYear","IndicatorOrder","DHS_CountryCode","CILow","CountryName","IndicatorType","CharacteristicId","CharacteristicCategory","IndicatorId","CharacteristicOrder","CharacteristicLabel","ByVariableLabel","DenominatorUnweighted","DenominatorWeighted","CIHigh","IsTotal","ByVariableId"
"336313","Number of women age 15-19","BD2011DHS","1","1365","FETNPGWNUM","0","BDDHS2011360005","2011","DHS","2011","12133050","BD","","Bangladesh","D","360005","Region","FE_TNPG_W_NUM","1360005","Dhaka","","715","","","0","0"
"3491322","Number of women age 15-19","BD2011DHS","1","480","FETNPGWNUM","0","BDDHS2011360006","2011","DHS","2011","12133050","BD","","Bangladesh","D","360006","Region","FE_TNPG_W_NUM","1360006","Khulna","","599","","","0","0"
"341282","Number of women age 15-19","BD2011DHS","1","992","FETNPGWNUM","0","BDDHS2011360007","2011","DHS","2011","12133050","BD","","Bangladesh","D","360007","Region","FE_TNPG_W_NUM","1360007","Rajshahi/Rangpur","","1038","","","0","0"
"3274813","Number of women age 15-19","BD2011DHS","1","473","FETNPGWNUM","0","BDDHS2011360008","2011","DHS","2011","12133050","BD","","Bangladesh","D","360008","Region","FE_TNPG_W_NUM","1360008","..Rangpur","","555","","","0","0"
"339321","Number of women age 15-19","BD2011DHS","1","519","FETNPGWNUM","0","BDDHS2011360009","2011","DHS","2011","12133050","BD","","Bangladesh","D","360009","Region","FE_TNPG_W_NUM","1360009","..Rajshahi","","483","","","0","0"
"1482797","Number of women age 15-19 (unweighted)","BD2011DHS","1","517","FETNPGWUNW","0","BDDHS2011360001","2011","DHS","2011","12133060","BD","","Bangladesh","U","360001","Region","FE_TNPG_W_UNW","1360001","Barisal","","","264","","0","0"
"336344","Number of women age 15-19 (unweighted)","BD2011DHS","1","1420","FETNPGWUNW","0","BDDHS2011360002","2011","DHS","2011","12133060","BD","","Bangladesh","U","360002","Region","FE_TNPG_W_UNW","1360002","Chittagong/Sylhet","","","1206","","0","0"
"1553720","Number of women age 15-19 (unweighted)","BD2011DHS","1","810","FETNPGWUNW","0","BDDHS2011360003","2011","DHS","2011","12133060","BD","","Bangladesh","U","360003","Region","FE_TNPG_W_UNW","1360003","..Chittagong","","","913","","0","0"
"341281","Number of women age 15-19 (unweighted)","BD2011DHS","1","610","FETNPGWUNW","0","BDDHS2011360004","2011","DHS","2011","12133060","BD","","Bangladesh","U","360004","Region","FE_TNPG_W_UNW","1360004","..Sylhet","","","293","","0","0"
"336317","Number of women age 15-19 (unweighted)","BD2011DHS","1","715","FETNPGWUNW","0","BDDHS2011360005","2011","DHS","2011","12133060","BD","","Bangladesh","U","360005","Region","FE_TNPG_W_UNW","1360005","Dhaka","","","1365","","0","0"
"1484709","Number of women age 15-19 (unweighted)","BD2011DHS","1","599","FETNPGWUNW","0","BDDHS2011360006","2011","DHS","2011","12133060","BD","","Bangladesh","U","360006","Region","FE_TNPG_W_UNW","1360006","Khulna","","","480","","0","0"
"341280","Number of women age 15-19 (unweighted)","BD2011DHS","1","1038","FETNPGWUNW","0","BDDHS2011360007","2011","DHS","2011","12133060","BD","","Bangladesh","U","360007","Region","FE_TNPG_W_UNW","1360007","Rajshahi/Rangpur","","","992","","0","0"
"1925493","Number of women age 15-19 (unweighted)","BD2011DHS","1","555","FETNPGWUNW","0","BDDHS2011360008","2011","DHS","2011","12133060","BD","","Bangladesh","U","360008","Region","FE_TNPG_W_UNW","1360008","..Rangpur","","","473","","0","0"
"339299","Number of women age 15-19 (unweighted)","BD2011DHS","1","483","FETNPGWUNW","0","BDDHS2011360009","2011","DHS","2011","12133060","BD","","Bangladesh","U","360009","Region","FE_TNPG_W_UNW","1360009","..Rajshahi","","","519","","0","0"
"2947664","Women who want no more children","BD2011DHS","1","66.7","PRDESLWWNM","1","BDDHS2011360001","2011","DHS","2011","22203010","BD","","Bangladesh","I","360001","Region","PR_DESL_W_WNM","1360001","Barisal","Total","1948","","","0","1000"
"3488264","Women who want no more children","BD2011DHS","0","1.7","PRDESLWWNM","1","BDDHS2011360001","2011","DHS","2011","22203010","BD","","Bangladesh","I","360001","Region","PR_DESL_W_WNM","1360001","Barisal","Living children: 0","148","","","0","189000"
"1538375","Women who want no more children","BD2011DHS","0","14.7","PRDESLWWNM","1","BDDHS2011360001","2011","DHS","2011","22203010","BD","","Bangladesh","I","360001","Region","PR_DESL_W_WNM","1360001","Barisal","Living children: 1","436","","","0","189001"
"638508","Women who want no more children","BD2011DHS","0","82.5","PRDESLWWNM","1","BDDHS2011360001","2011","DHS","2011","22203010","BD","","Bangladesh","I","360001","Region","PR_DESL_W_WNM","1360001","Barisal","Living children: 2","554","","","0","189002"
"2948902","Women who want no more children","BD2011DHS","0","92.6","PRDESLWWNM","1","BDDHS2011360001","2011","DHS","2011","22203010","BD","","Bangladesh","I","360001","Region","PR_DESL_W_WNM","1360001","Barisal","Living children: 3","402","","","0","189003"
"2417664","Women who want no more children","BD2011DHS","0","96.5","PRDESLWWNM","1","BDDHS2011360001","2011","DHS","2011","22203010","BD","","Bangladesh","I","360001","Region","PR_DESL_W_WNM","1360001","Barisal","Living children: 4","226","","","0","189004"
"2762946","Women who want no more children","BD2011DHS","0","95.2","PRDESLWWNM","1","BDDHS2011360001","2011","DHS","2011","22203010","BD","","Bangladesh","I","360001","Region","PR_DESL_W_WNM","1360001","Barisal","Living children: 5","116","","","0","189005"
"3144838","Women who want no more children","BD2011DHS","0","98.6","PRDESLWWNM","1","BDDHS2011360001","2011","DHS","2011","22203010","BD","","Bangladesh","I","360001","Region","PR_DESL_W_WNM","1360001","Barisal","Living children: 6+","66","","","0","189006"
"635229","Women who want no more children","BD2011DHS","1","62.5","PRDESLWWNM","1","BDDHS2011360002","2011","DHS","2011","22203010","BD","","Bangladesh","I","360002","Region","PR_DESL_W_WNM","1360002","Chittagong/Sylhet","Total","4590","","","0","1000"
"635235","Women who want no more children","BD2011DHS","0","1","PRDESLWWNM","1","BDDHS2011360002","2011","DHS","2011","22203010","BD","","Bangladesh","I","360002","Region","PR_DESL_W_WNM","1360002","Chittagong/Sylhet","Living children: 0","320","","","0","189000"
"3297944","Women who want no more children","BD2011DHS","0","9.9","PRDESLWWNM","1","BDDHS2011360002","2011","DHS","2011","22203010","BD","","Bangladesh","I","360002","Region","PR_DESL_W_WNM","1360002","Chittagong/Sylhet","Living children: 1","945","","","0","189001"
"637019","Women who want no more children","BD2011DHS","0","68.9","PRDESLWWNM","1","BDDHS2011360002","2011","DHS","2011","22203010","BD","","Bangladesh","I","360002","Region","PR_DESL_W_WNM","1360002","Chittagong/Sylhet","Living children: 2","1110","","","0","189002"
"635251","Women who want no more children","BD2011DHS","0","85.8","PRDESLWWNM","1","BDDHS2011360002","2011","DHS","2011","22203010","BD","","Bangladesh","I","360002","Region","PR_DESL_W_WNM","1360002","Chittagong/Sylhet","Living children: 3","874","","","0","189003"
"3476770","Women who want no more children","BD2011DHS","0","92.3","PRDESLWWNM","1","BDDHS2011360002","2011","DHS","2011","22203010","BD","","Bangladesh","I","360002","Region","PR_DESL_W_WNM","1360002","Chittagong/Sylhet","Living children: 4","628","","","0","189004"
"637010","Women who want no more children","BD2011DHS","0","94.1","PRDESLWWNM","1","BDDHS2011360002","2011","DHS","2011","22203010","BD","","Bangladesh","I","360002","Region","PR_DESL_W_WNM","1360002","Chittagong/Sylhet","Living children: 5","364","","","0","189005"
"2747962","Women who want no more children","BD2011DHS","0","92","PRDESLWWNM","1","BDDHS2011360002","2011","DHS","2011","22203010","BD","","Bangladesh","I","360002","Region","PR_DESL_W_WNM","1360002","Chittagong/Sylhet","Living children: 6+","349","","","0","189006"
"638484","Women who want no more children","BD2011DHS","1","62.1","PRDESLWWNM","1","BDDHS2011360003","2011","DHS","2011","22203010","BD","","Bangladesh","I","360003","Region","PR_DESL_W_WNM","1360003","..Chittagong","Total","2689","","","0","1000"
"638476","Women who want no more children","BD2011DHS","0","0","PRDESLWWNM","1","BDDHS2011360003","2011","DHS","2011","22203010","BD","","Bangladesh","I","360003","Region","PR_DESL_W_WNM","1360003","..Chittagong","Living children: 0","189","","","0","189000"
"636991","Women who want no more children","BD2011DHS","0","9.4","PRDESLWWNM","1","BDDHS2011360003","2011","DHS","2011","22203010","BD","","Bangladesh","I","360003","Region","PR_DESL_W_WNM","1360003","..Chittagong","Living children: 1","589","","","0","189001"
"2579570","Women who want no more children","BD2011DHS","0","69.5","PRDESLWWNM","1","BDDHS2011360003","2011","DHS","2011","22203010","BD","","Bangladesh","I","360003","Region","PR_DESL_W_WNM","1360003","..Chittagong","Living children: 2","671","","","0","189002"
"633692","Women who want no more children","BD2011DHS","0","86.5","PRDESLWWNM","1","BDDHS2011360003","2011","DHS","2011","22203010","BD","","Bangladesh","I","360003","Region","PR_DESL_W_WNM","1360003","..Chittagong","Living children: 3","526","","","0","189003"
"637022","Women who want no more children","BD2011DHS","0","93.4","PRDESLWWNM","1","BDDHS2011360003","2011","DHS","2011","22203010","BD","","Bangladesh","I","360003","Region","PR_DESL_W_WNM","1360003","..Chittagong","Living children: 4","333","","","0","189004"
"2579564","Women who want no more children","BD2011DHS","0","95","PRDESLWWNM","1","BDDHS2011360003","2011","DHS","2011","22203010","BD","","Bangladesh","I","360003","Region","PR_DESL_W_WNM","1360003","..Chittagong","Living children: 5","204","","","0","189005"
"3124254","Women who want no more children","BD2011DHS","0","92.5","PRDESLWWNM","1","BDDHS2011360003","2011","DHS","2011","22203010","BD","","Bangladesh","I","360003","Region","PR_DESL_W_WNM","1360003","..Chittagong","Living children: 6+","177","","","0","189006"
"633675","Women who want no more children","BD2011DHS","1","63.9","PRDESLWWNM","1","BDDHS2011360004","2011","DHS","2011","22203010","BD","","Bangladesh","I","360004","Region","PR_DESL_W_WNM","1360004","..Sylhet","Total","1901","","","0","1000"
"636972","Women who want no more children","BD2011DHS","0","4.5","PRDESLWWNM","1","BDDHS2011360004","2011","DHS","2011","22203010","BD","","Bangladesh","I","360004","Region","PR_DESL_W_WNM","1360004","..Sylhet","Living children: 0","131","","","0","189000"
"3104189","Women who want no more children","BD2011DHS","0","12.2","PRDESLWWNM","1","BDDHS2011360004","2011","DHS","2011","22203010","BD","","Bangladesh","I","360004","Region","PR_DESL_W_WNM","1360004","..Sylhet","Living children: 1","356","","","0","189001"
"2116739","Women who want no more children","BD2011DHS","0","66.9","PRDESLWWNM","1","BDDHS2011360004","2011","DHS","2011","22203010","BD","","Bangladesh","I","360004","Region","PR_DESL_W_WNM","1360004","..Sylhet","Living children: 2","439","","","0","189002"
"636978","Women who want no more children","BD2011DHS","0","83.3","PRDESLWWNM","1","BDDHS2011360004","2011","DHS","2011","22203010","BD","","Bangladesh","I","360004","Region","PR_DESL_W_WNM","1360004","..Sylhet","Living children: 3","348","","","0","189003"
"635236","Women who want no more children","BD2011DHS","0","89.1","PRDESLWWNM","1","BDDHS2011360004","2011","DHS","2011","22203010","BD","","Bangladesh","I","360004","Region","PR_DESL_W_WNM","1360004","..Sylhet","Living children: 4","295","","","0","189004"
"2946052","Women who want no more children","BD2011DHS","0","91.6","PRDESLWWNM","1","BDDHS2011360004","2011","DHS","2011","22203010","BD","","Bangladesh","I","360004","Region","PR_DESL_W_WNM","1360004","..Sylhet","Living children: 5","160","","","0","189005"
"3548077","Women who want no more children","BD2011DHS","0","90.6","PRDESLWWNM","1","BDDHS2011360004","2011","DHS","2011","22203010","BD","","Bangladesh","I","360004","Region","PR_DESL_W_WNM","1360004","..Sylhet","Living children: 6+","172","","","0","189006"
"635217","Women who want no more children","BD2011DHS","1","64","PRDESLWWNM","1","BDDHS2011360005","2011","DHS","2011","22203010","BD","","Bangladesh","I","360005","Region","PR_DESL_W_WNM","1360005","Dhaka","Total","2844","","","0","1000"
"635213","Women who want no more children","BD2011DHS","0","1.5","PRDESLWWNM","1","BDDHS2011360005","2011","DHS","2011","22203010","BD","","Bangladesh","I","360005","Region","PR_DESL_W_WNM","1360005","Dhaka","Living children: 0","259","","","0","189000"
"633653","Women who want no more children","BD2011DHS","0","15.1","PRDESLWWNM","1","BDDHS2011360005","2011","DHS","2011","22203010","BD","","Bangladesh","I","360005","Region","PR_DESL_W_WNM","1360005","Dhaka","Living children: 1","655","","","0","189001"
"3498080","Women who want no more children","BD2011DHS","0","81","PRDESLWWNM","1","BDDHS2011360005","2011","DHS","2011","22203010","BD","","Bangladesh","I","360005","Region","PR_DESL_W_WNM","1360005","Dhaka","Living children: 2","813","","","0","189002"
"635215","Women who want no more children","BD2011DHS","0","94.1","PRDESLWWNM","1","BDDHS2011360005","2011","DHS","2011","22203010","BD","","Bangladesh","I","360005","Region","PR_DESL_W_WNM","1360005","Dhaka","Living children: 3","578","","","0","189003"
"633710","Women who want no more children","BD2011DHS","0","93.9","PRDESLWWNM","1","BDDHS2011360005","2011","DHS","2011","22203010","BD","","Bangladesh","I","360005","Region","PR_DESL_W_WNM","1360005","Dhaka","Living children: 4","304","","","0","189004"
"3142408","Women who want no more children","BD2011DHS","0","92","PRDESLWWNM","1","BDDHS2011360005","2011","DHS","2011","22203010","BD","","Bangladesh","I","360005","Region","PR_DESL_W_WNM","1360005","Dhaka","Living children: 5","131","","","0","189005"
"2764481","Women who want no more children","BD2011DHS","0","93.5","PRDESLWWNM","1","BDDHS2011360005","2011","DHS","2011","22203010","BD","","Bangladesh","I","360005","Region","PR_DESL_W_WNM","1360005","Dhaka","Living children: 6+","104","","","0","189006"
"3296644","Women who want no more children","BD2011DHS","1","66.9","PRDESLWWNM","1","BDDHS2011360006","2011","DHS","2011","22203010","BD","","Bangladesh","I","360006","Region","PR_DESL_W_WNM","1360006","Khulna","Total","2462","","","0","1000"
"2588982","Women who want no more children","BD2011DHS","0","1.7","PRDESLWWNM","1","BDDHS2011360006","2011","DHS","2011","22203010","BD","","Bangladesh","I","360006","Region","PR_DESL_W_WNM","1360006","Khulna","Living children: 0","192","","","0","189000"
"3706566","Women who want no more children","BD2011DHS","0","20.4","PRDESLWWNM","1","BDDHS2011360006","2011","DHS","2011","22203010","BD","","Bangladesh","I","360006","Region","PR_DESL_W_WNM","1360006","Khulna","Living children: 1","612","","","0","189001"
"635250","Women who want no more children","BD2011DHS","0","88.6","PRDESLWWNM","1","BDDHS2011360006","2011","DHS","2011","22203010","BD","","Bangladesh","I","360006","Region","PR_DESL_W_WNM","1360006","Khulna","Living children: 2","841","","","0","189002"
"3299370","Women who want no more children","BD2011DHS","0","93.2","PRDESLWWNM","1","BDDHS2011360006","2011","DHS","2011","22203010","BD","","Bangladesh","I","360006","Region","PR_DESL_W_WNM","1360006","Khulna","Living children: 3","500","","","0","189003"
"638481","Women who want no more children","BD2011DHS","0","95.6","PRDESLWWNM","1","BDDHS2011360006","2011","DHS","2011","22203010","BD","","Bangladesh","I","360006","Region","PR_DESL_W_WNM","1360006","Khulna","Living children: 4","204","","","0","189004"
"635226","Women who want no more children","BD2011DHS","0","89.3","PRDESLWWNM","1","BDDHS2011360006","2011","DHS","2011","22203010","BD","","Bangladesh","I","360006","Region","PR_DESL_W_WNM","1360006","Khulna","Living children: 5","69","","","0","189005"
"3476769","Women who want no more children","BD2011DHS","0","93.5","PRDESLWWNM","1","BDDHS2011360006","2011","DHS","2011","22203010","BD","","Bangladesh","I","360006","Region","PR_DESL_W_WNM","1360006","Khulna","Living children: 6+","44","","","0","189006"
"638488","Women who want no more children","BD2011DHS","1","66.9","PRDESLWWNM","1","BDDHS2011360007","2011","DHS","2011","22203010","BD","","Bangladesh","I","360007","Region","PR_DESL_W_WNM","1360007","Rajshahi/Rangpur","Total","4772","","","0","1000"
"1533552","Women who want no more children","BD2011DHS","0","1.1","PRDESLWWNM","1","BDDHS2011360007","2011","DHS","2011","22203010","BD","","Bangladesh","I","360007","Region","PR_DESL_W_WNM","1360007","Rajshahi/Rangpur","Living children: 0","323","","","0","189000"
"3619257","Women who want no more children","BD2011DHS","0","18.1","PRDESLWWNM","1","BDDHS2011360007","2011","DHS","2011","22203010","BD","","Bangladesh","I","360007","Region","PR_DESL_W_WNM","1360007","Rajshahi/Rangpur","Living children: 1","1138","","","0","189001"
"633711","Women who want no more children","BD2011DHS","0","86.3","PRDESLWWNM","1","BDDHS2011360007","2011","DHS","2011","22203010","BD","","Bangladesh","I","360007","Region","PR_DESL_W_WNM","1360007","Rajshahi/Rangpur","Living children: 2","1593","","","0","189002"
"2213647","Women who want no more children","BD2011DHS","0","93.2","PRDESLWWNM","1","BDDHS2011360007","2011","DHS","2011","22203010","BD","","Bangladesh","I","360007","Region","PR_DESL_W_WNM","1360007","Rajshahi/Rangpur","Living children: 3","986","","","0","189003"
"2494717","Women who want no more children","BD2011DHS","0","89.8","PRDESLWWNM","1","BDDHS2011360007","2011","DHS","2011","22203010","BD","","Bangladesh","I","360007","Region","PR_DESL_W_WNM","1360007","Rajshahi/Rangpur","Living children: 4","448","","","0","189004"
"633687","Women who want no more children","BD2011DHS","0","92.1","PRDESLWWNM","1","BDDHS2011360007","2011","DHS","2011","22203010","BD","","Bangladesh","I","360007","Region","PR_DESL_W_WNM","1360007","Rajshahi/Rangpur","Living children: 5","169","","","0","189005"
"638539","Women who want no more children","BD2011DHS","0","89.4","PRDESLWWNM","1","BDDHS2011360007","2011","DHS","2011","22203010","BD","","Bangladesh","I","360007","Region","PR_DESL_W_WNM","1360007","Rajshahi/Rangpur","Living children: 6+","115","","","0","189006"
"635218","Women who want no more children","BD2011DHS","1","67.6","PRDESLWWNM","1","BDDHS2011360008","2011","DHS","2011","22203010","BD","","Bangladesh","I","360008","Region","PR_DESL_W_WNM","1360008","..Rangpur","Total","2309","","","0","1000"
"3104188","Women who want no more children","BD2011DHS","0","0.3","PRDESLWWNM","1","BDDHS2011360008","2011","DHS","2011","22203010","BD","","Bangladesh","I","360008","Region","PR_DESL_W_WNM","1360008","..Rangpur","Living children: 0","144","","","0","189000"
"633650","Women who want no more children","BD2011DHS","0","13.1","PRDESLWWNM","1","BDDHS2011360008","2011","DHS","2011","22203010","BD","","Bangladesh","I","360008","Region","PR_DESL_W_WNM","1360008","..Rangpur","Living children: 1","543","","","0","189001"
"638444","Women who want no more children","BD2011DHS","0","87","PRDESLWWNM","1","BDDHS2011360008","2011","DHS","2011","22203010","BD","","Bangladesh","I","360008","Region","PR_DESL_W_WNM","1360008","..Rangpur","Living children: 2","743","","","0","189002"
"2952234","Women who want no more children","BD2011DHS","0","93.6","PRDESLWWNM","1","BDDHS2011360008","2011","DHS","2011","22203010","BD","","Bangladesh","I","360008","Region","PR_DESL_W_WNM","1360008","..Rangpur","Living children: 3","494","","","0","189003"
"633654","Women who want no more children","BD2011DHS","0","91.6","PRDESLWWNM","1","BDDHS2011360008","2011","DHS","2011","22203010","BD","","Bangladesh","I","360008","Region","PR_DESL_W_WNM","1360008","..Rangpur","Living children: 4","230","","","0","189004"
"3661095","Women who want no more children","BD2011DHS","0","95.4","PRDESLWWNM","1","BDDHS2011360008","2011","DHS","2011","22203010","BD","","Bangladesh","I","360008","Region","PR_DESL_W_WNM","1360008","..Rangpur","Living children: 5","94","","","0","189005"
"3128802","Women who want no more children","BD2011DHS","0","90.6","PRDESLWWNM","1","BDDHS2011360008","2011","DHS","2011","22203010","BD","","Bangladesh","I","360008","Region","PR_DESL_W_WNM","1360008","..Rangpur","Living children: 6+","61","","","0","189006"
"3712643","Women who want no more children","BD2011DHS","1","66.3","PRDESLWWNM","1","BDDHS2011360009","2011","DHS","2011","22203010","BD","","Bangladesh","I","360009","Region","PR_DESL_W_WNM","1360009","..Rajshahi","Total","2463","","","0","1000"
"633652","Women who want no more children","BD2011DHS","0","1.7","PRDESLWWNM","1","BDDHS2011360009","2011","DHS","2011","22203010","BD","","Bangladesh","I","360009","Region","PR_DESL_W_WNM","1360009","..Rajshahi","Living children: 0","179","","","0","189000"
"3502779","Women who want no more children","BD2011DHS","0","21.7","PRDESLWWNM","1","BDDHS2011360009","2011","DHS","2011","22203010","BD","","Bangladesh","I","360009","Region","PR_DESL_W_WNM","1360009","..Rajshahi","Living children: 1","595","","","0","189001"
"635225","Women who want no more children","BD2011DHS","0","85.8","PRDESLWWNM","1","BDDHS2011360009","2011","DHS","2011","22203010","BD","","Bangladesh","I","360009","Region","PR_DESL_W_WNM","1360009","..Rajshahi","Living children: 2","850","","","0","189002"
"633663","Women who want no more children","BD2011DHS","0","92.8","PRDESLWWNM","1","BDDHS2011360009","2011","DHS","2011","22203010","BD","","Bangladesh","I","360009","Region","PR_DESL_W_WNM","1360009","..Rajshahi","Living children: 3","492","","","0","189003"
"3502778","Women who want no more children","BD2011DHS","0","88.4","PRDESLWWNM","1","BDDHS2011360009","2011","DHS","2011","22203010","BD","","Bangladesh","I","360009","Region","PR_DESL_W_WNM","1360009","..Rajshahi","Living children: 4","218","","","0","189004"
"2769798","Women who want no more children","BD2011DHS","0","89.1","PRDESLWWNM","1","BDDHS2011360009","2011","DHS","2011","22203010","BD","","Bangladesh","I","360009","Region","PR_DESL_W_WNM","1360009","..Rajshahi","Living children: 5","75","","","0","189005"
"2929501","Women who want no more children","BD2011DHS","0","88.2","PRDESLWWNM","1","BDDHS2011360009","2011","DHS","2011","22203010","BD","","Bangladesh","I","360009","Region","PR_DESL_W_WNM","1360009","..Rajshahi","Living children: 6+","54","","","0","189006"
"633715","Number of currently married women (unweighted)","BD2011DHS","1","1948","PRDESLWUNW","0","BDDHS2011360001","2011","DHS","2011","22203030","BD","","Bangladesh","U","360001","Region","PR_DESL_W_UNW","1360001","Barisal","Total","","","","0","1000"
"637006","Number of currently married women (unweighted)","BD2011DHS","0","148","PRDESLWUNW","0","BDDHS2011360001","2011","DHS","2011","22203030","BD","","Bangladesh","U","360001","Region","PR_DESL_W_UNW","1360001","Barisal","Living children: 0","","","","0","189000"
"1538378","Number of currently married women (unweighted)","BD2011DHS","0","436","PRDESLWUNW","0","BDDHS2011360001","2011","DHS","2011","22203030","BD","","Bangladesh","U","360001","Region","PR_DESL_W_UNW","1360001","Barisal","Living children: 1","","","","0","189001"
"638505","Number of currently married women (unweighted)","BD2011DHS","0","554","PRDESLWUNW","0","BDDHS2011360001","2011","DHS","2011","22203030","BD","","Bangladesh","U","360001","Region","PR_DESL_W_UNW","1360001","Barisal","Living children: 2","","","","0","189002"
"636996","Number of currently married women (unweighted)","BD2011DHS","0","402","PRDESLWUNW","0","BDDHS2011360001","2011","DHS","2011","22203030","BD","","Bangladesh","U","360001","Region","PR_DESL_W_UNW","1360001","Barisal","Living children: 3","","","","0","189003"
"2417662","Number of currently married women (unweighted)","BD2011DHS","0","226","PRDESLWUNW","0","BDDHS2011360001","2011","DHS","2011","22203030","BD","","Bangladesh","U","360001","Region","PR_DESL_W_UNW","1360001","Barisal","Living children: 4","","","","0","189004"
"633682","Number of currently married women (unweighted)","BD2011DHS","0","116","PRDESLWUNW","0","BDDHS2011360001","2011","DHS","2011","22203030","BD","","Bangladesh","U","360001","Region","PR_DESL_W_UNW","1360001","Barisal","Living children: 5","","","","0","189005"
"637124","Number of currently married women (unweighted)","BD2011DHS","0","66","PRDESLWUNW","0","BDDHS2011360001","2011","DHS","2011","22203030","BD","","Bangladesh","U","360001","Region","PR_DESL_W_UNW","1360001","Barisal","Living children: 6+","","","","0","189006"
"635262","Number of currently married women (unweighted)","BD2011DHS","1","4590","PRDESLWUNW","0","BDDHS2011360002","2011","DHS","2011","22203030","BD","","Bangladesh","U","360002","Region","PR_DESL_W_UNW","1360002","Chittagong/Sylhet","Total","","","","0","1000"
"635253","Number of currently married women (unweighted)","BD2011DHS","0","320","PRDESLWUNW","0","BDDHS2011360002","2011","DHS","2011","22203030","BD","","Bangladesh","U","360002","Region","PR_DESL_W_UNW","1360002","Chittagong/Sylhet","Living children: 0","","","","0","189000"
"638496","Number of currently married women (unweighted)","BD2011DHS","0","945","PRDESLWUNW","0","BDDHS2011360002","2011","DHS","2011","22203030","BD","","Bangladesh","U","360002","Region","PR_DESL_W_UNW","1360002","Chittagong/Sylhet","Living children: 1","","","","0","189001"
"637015","Number of currently married women (unweighted)","BD2011DHS","0","1110","PRDESLWUNW","0","BDDHS2011360002","2011","DHS","2011","22203030","BD","","Bangladesh","U","360002","Region","PR_DESL_W_UNW","1360002","Chittagong/Sylhet","Living children: 2","","","","0","189002"
"635248","Number of currently married women (unweighted)","BD2011DHS","0","874","PRDESLWUNW","0","BDDHS2011360002","2011","DHS","2011","22203030","BD","","Bangladesh","U","360002","Region","PR_DESL_W_UNW","1360002","Chittagong/Sylhet","Living children: 3","","","","0","189003"
"633718","Number of currently married women (unweighted)","BD2011DHS","0","628","PRDESLWUNW","0","BDDHS2011360002","2011","DHS","2011","22203030","BD","","Bangladesh","U","360002","Region","PR_DESL_W_UNW","1360002","Chittagong/Sylhet","Living children: 4","","","","0","189004"
"636997","Number of currently married women (unweighted)","BD2011DHS","0","364","PRDESLWUNW","0","BDDHS2011360002","2011","DHS","2011","22203030","BD","","Bangladesh","U","360002","Region","PR_DESL_W_UNW","1360002","Chittagong/Sylhet","Living children: 5","","","","0","189005"
"635398","Number of currently married women (unweighted)","BD2011DHS","0","349","PRDESLWUNW","0","BDDHS2011360002","2011","DHS","2011","22203030","BD","","Bangladesh","U","360002","Region","PR_DESL_W_UNW","1360002","Chittagong/Sylhet","Living children: 6+","","","","0","189006"
"638498","Number of currently married women (unweighted)","BD2011DHS","1","2689","PRDESLWUNW","0","BDDHS2011360003","2011","DHS","2011","22203030","BD","","Bangladesh","U","360003","Region","PR_DESL_W_UNW","1360003","..Chittagong","Total","","","","0","1000"
"638497","Number of currently married women (unweighted)","BD2011DHS","0","189","PRDESLWUNW","0","BDDHS2011360003","2011","DHS","2011","22203030","BD","","Bangladesh","U","360003","Region","PR_DESL_W_UNW","1360003","..Chittagong","Living children: 0","","","","0","189000"
"637012","Number of currently married women (unweighted)","BD2011DHS","0","589","PRDESLWUNW","0","BDDHS2011360003","2011","DHS","2011","22203030","BD","","Bangladesh","U","360003","Region","PR_DESL_W_UNW","1360003","..Chittagong","Living children: 1","","","","0","189001"
"635280","Number of currently married women (unweighted)","BD2011DHS","0","671","PRDESLWUNW","0","BDDHS2011360003","2011","DHS","2011","22203030","BD","","Bangladesh","U","360003","Region","PR_DESL_W_UNW","1360003","..Chittagong","Living children: 2","","","","0","189002"
"633683","Number of currently married women (unweighted)","BD2011DHS","0","526","PRDESLWUNW","0","BDDHS2011360003","2011","DHS","2011","22203030","BD","","Bangladesh","U","360003","Region","PR_DESL_W_UNW","1360003","..Chittagong","Living children: 3","","","","0","189003"
"637017","Number of currently married women (unweighted)","BD2011DHS","0","333","PRDESLWUNW","0","BDDHS2011360003","2011","DHS","2011","22203030","BD","","Bangladesh","U","360003","Region","PR_DESL_W_UNW","1360003","..Chittagong","Living children: 4","","","","0","189004"
"635245","Number of currently married women (unweighted)","BD2011DHS","0","204","PRDESLWUNW","0","BDDHS2011360003","2011","DHS","2011","22203030","BD","","Bangladesh","U","360003","Region","PR_DESL_W_UNW","1360003","..Chittagong","Living children: 5","","","","0","189005"
"633868","Number of currently married women (unweighted)","BD2011DHS","0","177","PRDESLWUNW","0","BDDHS2011360003","2011","DHS","2011","22203030","BD","","Bangladesh","U","360003","Region","PR_DESL_W_UNW","1360003","..Chittagong","Living children: 6+","","","","0","189006"
"633689","Number of currently married women (unweighted)","BD2011DHS","1","1901","PRDESLWUNW","0","BDDHS2011360004","2011","DHS","2011","22203030","BD","","Bangladesh","U","360004","Region","PR_DESL_W_UNW","1360004","..Sylhet","Total","","","","0","1000"
