"","Measles_Children12M","Fully_Children23M","BCG_Children23M","OPV2_Children23M","TT1_Mother0-11MChildren","PENTA1_Children12M","OPV3_Children12M","OPV3_Children23M","VitACoverage_Children12-59M","OPV1_Children23M","TT5_Mother0-11MChildren","PENTA2_Children12M","PENTA2_Children23M","OPV1_Children12M","BCG_Children12M","OPV2_Children12M","Fully_Children12M","PENTA1_Children23M","Measles_Children23M","TT2_Mother0-11MChildren","TT3_Mother0-11MChildren","PENTA3_Children23M","PENTA3_Children12M","TT4_Mother0-11MChildren","sex_ratio","rate_infant_mortality","prop_muslim","rate_in_women","prop_source_light_eletricity","rate_separation","rate_in_45to64y","prop_women_15.45y_overwomen","prop_house_wooden","prop_house_bamboo","prop_house_mud","rate_out_65yplus","prop_married_..15y","mean_mothers_age","prop_married_women_15.45y","rate_out_0to14y","rate_out_women","prop_pop_women","prop_secondary_or_higher","rate_live_births","rate_fertility","rate_out_men","prop_registered_births","prop_pop_rural","prop_house_semipucca","prop_household_head_women","rate_in_65yplus","rate_out_15to44y","rate_literacy_7yplus","rate_marriage","prop_drinking_tubewell_water","prop_deaths_rural","prop_pop_rural_women","rate_under5y_mortality","mean_age_marriage","prop_hindu","rate_in_15to44y","rate_in_men","rate_in","prop_attendant_delivery","rate_divorce","prop_women_15.45y_overtotal","dependency_ratio","rate_in_0to14y","prop_house_building","prop_primary","prop_live_births","rate_child_death","mean_age","prop_divorce_marriage","ratio_child_women","rate_maternal_mortality","rate_out","prop_sanitary_open","mean_household_head_age","rate_out_45to64y","prop_sanitary_with_water","rate_death","03Immunization: PCV vial wastage rate","04Newborn: Percentage of newborns delivered by SBA at community that received CHX (7.1%) to the cord after birth","03Immunization: OPV 3 Crude Coverage %","03Immunization: Penta 1 to MR 1 drop out Rate","03Immunization: Pentavalent vial wastage rate","03Immunization: Penta 2 Crude Coverage %","01MaternalHealth: Institutional Normal Delivery Rate (Only EmOC Facilities)","03Immunization: PCV 2 Crude Coverage %","01MaternalHealth: Percentage of postpartum hemorrhage among admitted patient in EmONC","03Immunization: MR 1 Crude Coverage %","03Immunization: fIPV1 Crude Coverage %","03Immunization: IPV vial wastage rate","03Immunization: fIPV2 Crude Coverage %","02ChildHealth: % of neonatal death reported individually","07Vaccine&LogisticsstockofUpazilaMunCC: Differences between Pentavalent doses and vial uses","04Newborn: % of female baby admitted in SCANU reported individually","01MaternalHealth: Percentage of cases with puerperal sepsis among admitted patient in EmONC","04Newborn: Percentage of newborns initiated breastfeeding within one hour after birth","04Newborn: % of male baby admitted in SCANU reported individually","02ChildHealth: IMCI Stunting (%)","03Immunization: MR vial wastage rate","02ChildHealth: % of breast feeding initiated within 1 hour by CSBA","03Immunization: BCG left out Rate","03Immunization: BCG to Penta 3 drop out Rate","03Immunization: Pentavalent vial use and doses ratio","01MaternalHealth: Institutional C-section rate","05Logistics: Percentage of functional x-ray","03Immunization: Penta 3 Crude Coverage %","03Immunization: Penta 1 to Penta 3 drop out Rate","03Immunization: BCG Crude Coverage %","02ChildHealth: Percentage of diarrhea reported at facility","01MaternalHealth: % of maternal death reported individually with causes of death","02ChildHealth: Percentage of pneumonia reported at facility","03Immunization: OPV vial wastage rate","01MaternalHealth: Proportion of cases with postpartum hemorrhage among admitted patient in EmONC","03Immunization: PCV 3 Crude Coverage %","03Immunization: BCG vial wastage rate","03Immunization: OPV 1 Crude Coverage %","02ChildHealth: IMCI Wasting (%)","03Immunization: OPV 0 Crude Coverage %","02ChildHealth: Neonatal Case fatality rate (EmOC)","03Immunization: EPI Session drop out rate","03Immunization: Penta 1 to MR 2 drop out Rate","04Newborn: Percentage of newborn who received postnatal care within two days of birth at facility","01MaternalHealth: Maternal Case fatality rate (EmOC)","01MaternalHealth: Proportion of cases with puerperal sepsis among admitted patient in EmONC","05Logistics: Percentage of functional ambulance","04Newborn: Percentage of newborns delivered by SBA at facility that received CHX (7.1%) to the cord after birth","03Immunization: PCV 1 Crude Coverage %","03Immunization: MR 2 Crude Coverage %","03Immunization: Penta 1 Crude Coverage %","02ChildHealth: IMCI Underweight (%)","03Immunization: TT vial wastage rate","03Immunization: BCG to MR 1 Drop out Rate","03Immunization: OPV 2 Crude Coverage %","distr_GOdistr_GOPill_total","Imp12DistrNGOMonthThana_Percent_PerFemale","imp11subdistr_ngothanaprocessNGO_Percent_Condom","imp11subdistr_thanaprocessPercent_Implant","distr_GOdistr_GOImp_normal","imp11subdistr_thanaprocessCAR","imp12distr_monthprocessImp12DistrMonthThana_Percent_IUD","distr_GOdistr_GOfemalenormal","distr_GOdistr_GOfemale_total","Imp12DistrNGOMonthThana_Percent_IUD","distr_GOdistr_GOImp_total","Imp12DistrNGOMonthThana_Percent_Implant","distr_GOdistr_GOIUD_total","imp11subdistr_ngothanaprocessNGO_Percent_Injectable","imp11subdistr_thanaprocessPercent_Pill","imp12distr_monthprocessImp12DistrMonthThana_CAR","distr_GOdistr_GOPermanent_method","imp11subdistr_thanaprocessPercent_IUD","imp11subdistr_thanaprocessPercent_PerFemale","Imp12DistrNGOMonthThana_Percent_Injectable","imp11subdistr_thanaprocessPercent_Injectable","imp11subdistr_ngothanaprocessNGO_Percent_PerFemale","Imp12DistrNGOMonthThana_CAR","imp12distr_monthprocessImp12DistrMonthThana_Percent_Pill","imp12distr_monthprocessImp12DistrMonthThana_Percent_Implant","imp11subdistr_ngothanaprocessNGO_Percent_PerMale","distr_GOdistr_GOper_male","imp11subdistr_ngothanaprocessNGO_Percent_Implant","distr_GOdistr_GOInj_vial","Imp12DistrNGOMonthThana_Percent_Condom","distr_GOdistr_GOIUD_normal","Imp12DistrNGOMonthThana_Percent_PerMale","Imp12DistrNGOMonthThana_Percent_Pill","imp12distr_monthprocessImp12DistrMonthThana_Percent_Injectable","distr_GOdistr_GOCondom","imp11subdistr_ngothanaprocessNGO_Percent_Pill","imp12distr_monthprocessImp12DistrMonthThana_Percent_PerMale","imp11subdistr_thanaprocessPercent_Condom","imp12distr_monthprocessImp12DistrMonthThana_Percent_PerFemale","imp11subdistr_ngothanaprocessNGO_Percent_IUD","imp12distr_monthprocessImp12DistrMonthThana_Percent_Condom","distr_GOdistr_GOShukhi","imp11subdistr_thanaprocessPercent_PerMale","imp11subdistr_ngothanaprocessNGO_CAR","sex_ratio_1","prop_unmet_need_family_planing","prop_female_head","prop_women_15.45y_overwomen_1","prop_married_..15y_1","prop_antenatal_coverage","prop_married_women_15.45y_1","prop_pop_women_1","prop_pop_rural_1","prop_registered_under5","prop_institutional_delivery","prop_pop_rural_women_1","prop_antenatal_care4.","prop_attendant_delivery_1","dependency_ratio_1","prop_caesarean","prop_current_contraceptive"
"Nilphamari",14.68,10.1,0,-0.81,1.94,-1.3,-2.93,-6.07,18.13,-1.1,52.5,-0.71,-0.81,-1.3,0,-0.71,15.97,-1.1,6.51,3.95,14.23,1.7,2.76,37.32,0.67,-59.6,3.18,10.44,81.78,12.5,18.34,2.4,-9.77,-51.9,-79.92,305.56,4.2,0,1.62,112.27,82.03,-0.32,36.76,9.74,8.56,101.95,-30,-10.78,32.59,2.83,11.11,71.03,74.29,80.38,-1.56,-1.98,-11.26,-62.78,0,-14.84,13.48,22.2,14.28,161.14,66.67,2.04,-12.28,15.25,139.06,1.17,-1,-69.18,6.89,-8.06,-11.15,-100,88.9,-7.07,-0.09,226.67,103.66,-2.12,-1075,-20.33,-2.33,90.91,4550,1.73,0.54,1.12,2.44,1.22,-50.05,0,-50.07,-5.7,8937.07,0,22.22,27.5,0,-28.07,8.52,-12.57,136.36,4,4600,-1.56,26.99,1.32,146.15,1.48,-10.28,-50,10.07,-13.79,2.44,-1.62,-0.82,-0.71,-28.26,4.17,13.4,Inf,304.26,24.11,85.65,22.22,7.56,6.91,1.31,-13.11,2.22,-14.58,20.21,10.34,-0.41,-1.68,40.38,-0.42,146.32,92.17,1.43,18.31,-6.8,-0.19,24.83,92.17,239.87,0.8,-5.59,-10.22,1.43,-59,18.31,-16.04,-5.59,26.63,40.38,3.84,-10.22,146.32,2.61,-83.28,239.87,54.2,-0.42,0.31,2.61,-8.27,26.63,38.31,-8.27,-0.15,9.97,-16.04,24.83,9.97,-2.56,-0.15,3.84,-3.25,-11.84,93.67,-1.42,-8.45,242.89,-5.37,-13.65,23.16,-12.77,38.65,30.18,44.71,40.99,-12.7,180.28,3.91
"Noakhali",14.34,10.37,1.44,3.43,1.58,0.72,3.76,2.02,3.97,0.72,-7.14,3.43,3.43,0.72,1.44,3.43,11.69,0.72,13.4,1.38,5.88,2.94,4.72,8.31,-6.1,69.76,6.02,62.17,-0.93,-100,47.4,1.5,11.25,-31.77,100,357.69,4.17,-3.85,7.12,215.02,140,3.17,-21.94,41.92,37.22,190.85,-38.77,8.29,-37.89,7.67,223.08,138.12,44.69,-40.66,8.73,42.55,11.61,32.03,-9.09,-78.98,62.8,39.74,52.55,449.27,-54.55,4.72,7.52,30.39,14.4,11.18,-1.24,-4.83,0.23,-24.14,23.18,-100,160.04,32.65,-3.24,154.69,-3.08,3.85,-3026.09,-13.57,3.83,-63.64,257.14,4.6,-16.33,-0.51,-48.68,1.77,-51.76,0,-51.88,-77.19,623.28,0,-51.47,-40.7,0,55.56,2.23,-3.5,-10.53,-53.66,257.14,32.46,-29.81,4.88,-37.93,0.2,9.1,-1.71,0,-119.74,-48.68,-0.41,-3.28,6.54,64.38,21.01,105.34,-153.12,-476.34,-49.15,-49.35,-51.47,-19.54,-39.13,-0.51,-0.75,3.88,21.95,8.13,-63.91,1.58,-4.49,4.5,11.65,100,232.68,3.88,0.52,-71.75,-29.34,22.08,271.41,119.41,-3.69,-15.97,-4.47,3.88,-41.4,0.52,-0.32,-15.97,2.79,4.5,-1.19,-4.47,100,26.71,-72.73,119.41,-4.54,11.65,-13.67,26.71,-6.11,2.79,9.05,-6.11,4.17,1.1,-0.32,22.08,1.1,-6.78,4.17,-1.19,1.54,-7.25,10.38,9.12,0.3,80.09,1.14,-3.73,15.08,3.18,60.39,19.79,19.12,60.75,-12.57,123.7,-6.7
"Pabna",2.72,0.57,0.5,1.34,1.01,-1.31,-2.23,-2.02,-8.35,-1.31,48.07,1.34,1.34,-1.31,0.5,1.34,0.94,-1.31,2.53,1.63,5.05,0.99,0.77,22.1,-1.72,-50.31,1.9,8.54,38.82,440,22.79,2.63,-17.68,-74.43,476.32,48.48,3.11,0,1.76,-33.79,-32.36,0.89,49.23,-20.08,-22.98,-34.78,-86.19,20.7,68.48,5.68,29.63,-32.89,58.15,-11.39,-0.48,26.23,21.48,-29.02,4.55,-31.22,11.08,5.54,7.4,113.26,126.32,3.53,-3.69,-5.14,23.95,5.27,0.21,10.62,3.83,155.95,-10.04,Inf,-33.39,-19.67,1.06,-47.06,42.53,-7.53,-1196.15,-8.11,-0.4,400,813.04,0.3,-8.17,-0.51,-52.51,2.11,-51.44,0,-51.39,68.09,1040.73,0,-86.36,41.62,0,-36.84,19.67,10.16,-108,1011.11,469.62,24.62,-0.66,0.2,1825,1.11,-11.21,66.71,-6.36,3.6,-52.51,0,-1.32,0,-24,16.13,-48.17,-2309.41,7233.33,22.31,-61.84,-86.36,-3.96,5.28,1.12,-27.81,1.01,-23.19,75.57,161.54,0,-7.32,-2.28,-5.32,43.57,12.38,-0.41,-2.06,-57.93,-27.77,25.88,12.38,48.19,-21.3,1.54,-7.44,-0.41,-39.16,-2.06,-0.73,1.54,5.75,-2.28,1.04,-7.44,43.57,74.31,-57.23,48.19,1.31,-5.32,-27.14,74.31,-10.65,5.75,32.54,-10.65,22.62,11.46,-0.73,25.88,11.46,-8.05,22.62,1.04,8.24,-39.03,-14.05,7.79,0.38,116.2,3.77,-24.56,-14.42,-51,174.41,-9.66,92.61,196.12,-18.41,164.79,11.14
"Panchagarh",2.7,2.2,0,-3.1,2.15,-3.7,-9.1,-8.59,-4.18,-3.7,-2.79,-3.1,-3.1,-3.7,0,-3.1,-0.36,-3.7,5.13,3.34,8.77,-3.56,-4.1,7.05,-0.36,38.55,-4.49,-9.91,-13.15,359.09,-6.05,-2.05,-5.63,-66.79,40.07,66.67,4.72,8.7,5.83,-15.93,-20.52,0.19,0.07,-5.4,-1.11,-27.81,-100,5.64,45.65,0,8.64,-24.21,55.53,56.35,0.09,-2.94,5.15,44.1,-8.7,27.18,-21.07,-20.2,-14.04,96.72,126.97,-1.9,-0.04,2.78,18.97,20.64,-2.52,83.94,3.63,45.26,-4.02,-100,-23.01,-11.42,-0.22,-54.4,-60.71,3.27,-702.86,-20.59,2.62,-165.12,-Inf,2.15,-9.09,1.94,-29.55,1.54,-49.78,79.71,-49.79,-4.16,71850,0,-83.33,31.3,0,13.73,14.07,-10.02,50,-67.14,Inf,29.36,12.22,2.97,-28,1.55,-10.41,200.05,21.73,19.23,-29.55,1.47,0.69,2.02,0,-8.92,-24.6,208.11,1036.11,-20.49,-79.12,-83.33,13.26,-10.67,1.15,-37.34,2.32,0,75.9,0,1.74,1.14,5.08,-30.55,58.69,-31.17,2.65,-9.2,-85.41,-25,38.93,-23.04,185.33,-11.72,-18.01,-6.42,2.64,-79.7,-9.2,-7.88,-18.01,1.72,5.08,6.71,-6.42,58.69,52.81,-93.36,185.33,10.03,-30.55,-21.76,52.81,-4.17,1.68,29.22,-4.17,23.45,20.45,-7.74,38.93,20.45,0.55,23.28,6.71,-9.66,-50.08,-69.33,9.28,-0.06,140.71,-7.47,9.01,-10.47,-73.03,149.22,6.65,12.44,154.54,-12.48,236.87,-0.77
"Patuakhali",6.47,13.07,0.91,1.14,0.21,0,-3.96,-2.78,6.32,1.13,128.14,0,1.14,0,0.91,0,7.54,1.13,11.73,0.11,33.55,2.71,1.47,76.28,-1.36,-20.38,1.06,23.85,45.91,600,41.87,1.04,-1.41,-83.33,-35.29,162.9,3.81,0,1.58,35.29,21.38,0.7,16.14,-2.57,-5.22,42.94,-64.67,-22.02,-11.95,-13.13,39.32,23.36,49.26,34.2,-2.51,1.55,-21.49,-17.9,-4.55,-10.9,24.05,23.8,23.83,203.42,88.04,1.74,-7.46,17.9,48.84,-5.57,1.05,-5.67,5.14,39.91,-18.16,-12.43,30.33,-32.77,0.56,42.9,-9.31,37.86,-1025,-12.44,2.98,6.67,-1600,2.35,19.47,1.95,-2.97,2.66,-51.07,0,-51.14,-3.33,-3294.4,0,-42.5,22.66,0,-36,14.39,-3.7,-377.78,-15.79,-1736.36,-24.38,6.12,2.36,180,2.01,4.51,-28,24.26,-11.74,-2.97,1.74,0.93,2.15,-33.33,1.25,26.93,Inf,1340,21.52,41.95,-42.5,-1.31,22.61,1.84,-18.28,2.66,-23.81,67.88,-37.5,2.15,-11.99,-8.53,77.59,14.49,-49.19,3,-11.17,-42.66,0.07,76.99,-48.17,35.01,-18.87,-27.51,-1.5,3,-37.25,-11.17,-7.26,-27.51,-3.13,-8.53,-5.8,-1.5,14.49,66.97,-65.81,35.01,-12.24,77.59,-23.42,66.97,-12.35,-3.13,7.74,-12.35,30.17,18.14,-7.26,76.99,18.14,-13.47,30.17,-5.8,3.59,52.74,25.16,3.16,2.4,28.07,1.28,-9.75,34.47,-48.98,-4.71,35.61,-13.28,15.64,1.08,-14.86,-5.38
"Pirojpur",14.29,19.17,-0.3,1.12,3.45,-0.7,0.53,-0.21,-3.02,-0.3,26.68,0.51,1.12,-0.7,-0.3,0.51,15.23,-0.3,17.43,6.53,14.38,4.41,4.55,16.35,-1.53,146.68,-9.93,134.36,29.8,43.55,200.35,1.69,-9.38,-91.12,-40,493.48,7.07,-3.85,5.85,124.48,114.84,0.78,34.16,0,-0.09,147.47,250.9,-17.8,22.26,0,385.88,118.78,35.2,27.82,-18.71,-1.71,-17.16,91.92,0,60.03,116.75,175.36,151.2,96.43,33.19,2.47,-2.05,200.11,124.11,-7.8,-2.3,-36.5,3.78,4.16,4.43,Inf,129.14,-52.63,-0.47,183.28,18.13,23.55,-1110.2,-40.75,0.4,10.71,-1794.44,0,-5.14,-0.79,-30.16,0.6,-52,21.05,-51.95,-51.66,-21253.66,0,-66.67,44.49,0,-3.57,11.81,102.39,-121.82,-142.86,-10600,6.97,2.25,0.3,-1120,1.31,17.59,400,4.72,-74.85,-30.16,0.4,1.17,1.01,-23.53,-17.65,103.94,-250,92.31,11.89,-86.73,-66.67,-10.34,20.94,0.81,-1.85,0.9,-8.16,73.33,-123.81,0.2,-31.91,43.07,15.3,76.47,-17.14,0.95,-4.13,-77.04,-46.9,-3.56,-16.63,6.97,-43.62,7.99,-2.01,0.95,-67.42,-4.13,11.44,7.99,-11.55,43.07,4.41,-2.01,76.47,23.04,-82.54,6.97,-40.01,15.3,-44.03,23.04,-12.18,-11.55,-21.3,-12.18,5.62,9.67,11.44,-3.56,9.67,-33.62,5.62,4.41,0.1,23.9,142.37,1.53,8.22,43.39,3.79,-7.4,-12.74,-63.44,9.2,-9.15,-11.47,1.98,12.7,12.5,-10.86
"Rajbari",7.39,5.99,0.5,-0.2,1.22,-1.11,-2.87,-2.65,-14.53,-1.11,94.57,-0.41,-0.2,-1.11,0.5,-0.41,4.35,-1.11,9.09,4.01,23.1,0.55,0.33,44.85,-2,-80.75,1.04,-27.67,77.5,-100,45.65,-0.99,3.15,358.82,707.14,0,4.24,0,5.05,111.2,39.93,1.06,37.08,-27,-27.44,120.25,Inf,37.28,-14.39,5.7,72.88,60.89,67.22,-2.73,0.11,60.1,40.4,-84.15,4.55,-7.34,-29.34,-34.38,-30.42,61.24,93.33,0.04,-0.71,-54.45,-6.09,7.48,0.58,-100,5.91,101.28,-1.17,-100,71.31,500,-0.06,43.52,58.88,-37.42,-991.18,-4.5,-2.08,-189.25,-106.67,-0.84,0.43,-1.87,7.24,-2.47,-53.19,0,-53.21,-33.34,-152.63,NA,-11.36,16.22,NA,56,23.23,-2.06,14.29,169.23,-126.67,-0.19,5.17,-1.88,175.86,-0.52,-6.56,300,-0.15,-2.87,7.24,-3.73,1.53,-0.93,145.45,33.33,54.97,-44,3422.73,6.46,-77.87,-11.36,-1.6,10.35,-2.18,-15.76,-0.83,61.29,146.4,-280.56,-0.84,-16.32,50.45,-9.61,171.71,155.58,-3.83,-0.26,-78.73,-45.51,20.84,159.89,244.07,54.22,3.26,-14.45,-3.83,-47.7,-0.26,15.32,3.26,5.74,50.45,-0.55,-14.45,171.71,71.5,-58.72,244.07,-2.75,-9.61,52.48,71.5,-19.17,5.74,-11.86,-19.17,20.68,7.2,15.32,20.84,7.2,-17.72,20.68,-0.55,1.08,-15.16,464.68,22.2,-12.67,-1.72,-20.17,214.88,Inf,-40.21,39.05,Inf,51.1,47.07,-12.92,165.6,0.22
"Rajshahi",-3.27,2.06,0,-0.61,-3.52,-1.6,-3.65,-3.44,0.84,-1.4,46.78,-1.41,-1.01,-1.6,0,-1.01,-1.4,-1.4,0.32,-4.86,0.69,1.98,1.76,23.28,-2.01,6.96,-2.02,67.11,11.59,Inf,197.18,2.56,19.09,-77.44,-67.75,164,0.63,-4,-1.31,54.42,60.83,1.04,87.6,-10.49,-12.3,83.54,-28.36,-52.3,-4.38,16.67,321.43,60.25,51.57,-10.65,-10.09,-39.34,-52.81,22.22,4.55,52.48,71.24,106.1,82.54,66.55,316,3.62,-10.88,72.5,196.78,-13.56,-1.46,Inf,5.42,366.28,-13.76,NA,70.01,-73.71,0.92,231.92,30.33,-4.25,-1128.79,-29.67,9.3,26.15,Inf,8.91,-8.62,8.55,-9.52,9.75,-46.64,0,-46.62,-59.09,1760350,0,-90.91,11.28,NA,-19.05,4.21,-9.78,71.43,-34.62,Inf,19.28,5.85,10.12,-87.1,5.96,6.4,700,2.45,-45.2,-9.52,8.38,-0.96,8.98,0,-13.67,131.32,-900,1055.56,35,-88.41,-90.91,3.66,11.53,9.38,-11.42,9.89,-2.56,-20.67,-29.91,8.51,87.17,8.94,-15.01,32,53.19,0.29,-5.14,-34.69,17.11,29.37,72.11,78.9,76.61,13.52,-3.61,0.29,56.63,-5.14,-4.2,13.52,1.32,8.94,-0.92,-3.61,32,33.61,-21.52,78.9,89.89,-15.01,62.25,33.61,-5.23,1.32,209.71,-5.23,11.88,6.54,-4.2,29.37,6.54,85.11,11.88,-0.92,-5.44,-19.69,-22.03,-0.24,0.36,42.88,-3.5,-15.77,-7.39,-67.7,57.47,-3.63,88.44,62.69,-7.48,113.38,-0.09
"Rangamati",1.79,1.98,-0.61,-5.53,2.65,-4.77,-7.08,-8.15,-4.64,-4.77,34.68,-5.53,-5.53,-4.77,-0.61,-5.53,0.62,-4.77,3.15,1.51,8.89,-4.93,-3.88,9.47,-3.97,190.4,-13.94,-54.58,-20.82,-85.22,-46.75,1.52,-6.04,-66.18,175.54,-82.65,8.09,0,4.8,-11.55,-0.14,2.13,-5.26,-28.31,-24.58,-18.68,165.96,49.97,110.35,-21.48,-47.96,-0.51,50.04,-5.54,12.55,107.02,51.77,103.29,0,-86.64,-49.56,-55.42,-54.97,283.3,-100,3.65,2.18,-65.43,-59.34,44.64,-8.32,-100,5.46,-100,-15.77,-100,-9.61,4550,-0.39,-48.8,-42.64,16.82,-574.47,-3.88,-1.25,-84.86,106.52,-1.04,-4.04,-3.36,-34.18,1.27,-52.17,155.71,-52.24,-48.6,-305.11,NA,-50.94,-1.92,NA,145.45,5.51,-1.44,20.69,-39.29,-200,11,38.7,0.53,-68,-0.62,10.14,NA,44.22,14.16,-34.18,-5.84,0.45,-1.14,120,8.06,78.21,-47.63,113.56,-2.21,-60.54,-50.94,22.2,-2.25,-3.58,-8.67,-0.83,69.23,66.45,-74,-1.45,-0.07,-8.9,1.33,74.57,98.18,8.08,29.86,-40.64,-29.65,290.2,104.57,159.73,20.81,-19.06,-10.87,7.98,-57.67,29.86,-17.29,-19.06,-0.28,-8.9,7.03,-10.77,73.58,108,-69.05,159.73,-2.65,1.33,4.78,108,-16.29,-0.45,12.14,-16.29,125.64,1.26,-17.18,290.2,1.37,-0.83,130.07,7.03,-2.46,39.2,1025.61,47.03,-5.29,61.46,-12.31,108.68,Inf,-60.48,Inf,Inf,Inf,Inf,-51.74,Inf,-5.6
"Rangpur",1.41,3.89,-0.5,-0.81,-1.81,-1.21,-7.49,-8.32,3.94,-1.21,7,-0.3,-0.81,-1.21,-0.5,-0.3,2.93,-1.21,2.48,-2.12,4.68,-1.74,-0.77,5.35,-0.82,-40.24,1.66,81.19,66.27,388.89,126.74,4.7,-14.93,-61.36,-69.4,284.78,5.1,0,0.95,96.62,83.8,0.4,65.05,10.84,5.86,91.64,-88.37,-63.96,30.75,-5.26,77.39,73.78,57.65,6.48,2.15,-67.35,-64.17,-46.23,0,-15.65,103.94,132.61,101.75,63.92,137.84,5.12,-15.36,91.82,153.61,-4.7,-0.4,-48.32,6.06,124.03,-13.58,7.56,87.37,-10.57,-1.98,142.57,48.56,7.01,-938.1,-31.13,1.47,194.12,3053.85,1.88,-20.39,1.15,14.86,0.63,-50.83,0,-50.72,-30.65,4789.74,0,28.57,-22.18,0,33.33,-2.82,-23.48,-156.79,0,2415.15,45.28,8.68,1.36,71.72,1.31,-9.53,24.46,-9.57,-38.54,14.86,0.21,-1.17,2.18,5.88,-7.65,5.32,354.55,145.95,-12.61,-32.78,28.57,2.37,-20.7,1.67,-3.76,2.07,8.86,9.57,18.18,1.88,12.93,25.51,29.55,92.28,111.9,0.45,-1.59,-70.61,-28.28,44.82,113.37,94.31,23.68,-2.72,-6.4,0.45,-43.12,-1.59,-3.26,-2.72,0.09,25.51,1.29,-6.4,92.28,5.41,-64.07,94.31,14.71,29.55,17.57,5.41,-12.15,0.09,26.01,-12.15,1.22,17.61,-3.26,44.82,17.61,11.95,1.22,1.29,-10.03,-9.01,55.03,-0.08,-0.27,79.44,-2.32,-9.65,30.23,4.35,40.19,32.09,-20.05,31.04,-2.04,4.23,0.96
"Satkhira",-4.89,-1.97,0.1,-3.82,-0.92,-3.32,-6.78,-7.35,-4.62,-3.32,22.53,-3.24,-3.82,-3.32,0.1,-3.24,-4.94,-3.32,-2.03,-3.38,5.71,-0.77,0,14.81,-0.8,-49.29,-14.83,19.35,35.61,-95.01,-2.37,0.58,-38.81,3.9,-13.97,48.98,5.41,0,5.35,-24.51,-1.36,0.41,8.3,48.97,47.78,-23.49,-79.87,2.95,-1.83,5.93,414.29,-3.43,50.4,97.12,-4.23,9.38,4.09,-68.3,4.55,100.98,32.76,49.18,30.2,85.41,38.81,0.98,-5.68,16.81,41.25,2.15,-0.14,-100,5.31,-29.41,-3.65,Inf,-10.86,158.62,2.04,-46.45,20.52,3.62,-939.13,-36.37,0.71,-29.41,-60.82,-0.1,-2.51,0.2,-18.57,1.65,-52.22,0,-52.19,-48.39,-16.84,0,225,10.28,0,-31.25,11.17,-10.15,-68,-85.48,-60.82,4.1,4.42,0.91,2100,1.43,-14.18,28.59,-7.99,-11.07,-18.57,-2.64,0.23,0.82,-36.36,-22,65.44,-62.75,716.67,-5.75,-45.25,225,-10.31,10.39,0.71,-21.32,1.12,-19.59,44.29,-17.27,0.61,-10.84,26.09,-7.15,84.14,-38.29,-0.13,0.36,-55.62,37.33,34.44,-19.56,76.31,-10.72,25.83,-6.68,-0.13,4.42,0.36,-2.81,25.83,2,26.09,7.97,-6.68,84.14,0.26,-69.23,76.31,-5.15,-7.15,-15.85,0.26,-20.58,2,41.2,-20.58,-6.39,34.39,-2.81,34.44,34.39,-11.95,-6.39,7.97,12.74,-32.41,14.24,2.92,5.08,24.43,6.11,-16.61,-48.99,18.73,97.58,-45.96,123.39,110.21,-7.52,101.45,3.59
"Shariatpur",13.82,11.76,0.3,3.91,-0.61,-1.71,4.87,3.93,-21.21,-1.21,22.02,5.59,4.8,-1.21,0.3,4.8,13.89,-1.71,11.94,0.1,10.68,8.69,8.69,14.1,-1.99,-86.29,8.18,160.44,-13.08,Inf,396,-0.95,14.35,-79.51,-70,122.22,9.03,0,7.03,73.91,109.07,1.01,11,5.19,3.47,79.23,-100,32.37,-80.7,-16.35,430.23,116.58,53.04,30.42,0.04,22.44,33.02,-74.56,-4.55,-96.31,128.62,236.01,188.33,364.52,30.56,0.04,2.51,277.66,-56.52,21.85,1.62,70.91,-2.08,0.48,13.2,NA,96.2,120,-3.69,-6.29,-18.04,25.86,-1061.76,-9.26,-1.13,-98.7,245.45,-1.12,-27.91,5.37,-2.15,-2.58,-52.38,0,-52.47,-15.58,709.09,NA,-75,-5.88,0,-37.04,37.24,-8.91,11.76,-9.09,272.73,42.07,15.24,-0.1,-15.38,-0.2,2.99,NA,1.49,-23.03,-2.15,-2.27,1.75,-1.01,-52.78,-4.62,-8.49,Inf,1523.08,-4,-79.72,-75,-27.5,7.82,-0.41,-20.45,-0.3,-40.54,88.26,-94.8,-1.42,-10.46,124.84,29.35,218.84,56.46,6.69,9.4,7.73,10.44,5.25,56.46,30.2,-24.93,-9.09,-9.27,6.69,-31.37,9.4,15.15,-9.09,-9.34,124.84,17.99,-9.27,218.84,-1.8,-80.56,30.2,-27.63,29.35,-25.17,-1.8,-8.9,-9.34,13.73,-8.9,34.55,19.03,15.15,5.25,19.03,-12.21,34.55,17.99,46.74,-20.31,-18.85,11.92,14.57,-0.83,9.56,41.37,NA,391.26,7.3,NA,-66.55,43.07,-2.96,233.72,17.73
